time,cpuusage
1621676616,0.019722727
1621676617,0.019722816
1621676618,0.019722995
1621676619,0.019723221
1621676620,0.019723358
1621676621,0.019723361
1621676622,0.01972332
1621676624,0.019723409
1621676625,0.019723415
1621676626,0.019723776
1621676627,0.019723957
1621676628,0.019723961
1621676629,0.019724008
1621676630,0.019723968
1621676631,0.019724016
1621676632,0.019724287
1621676633,0.019724558
1621676634,0.019724516
1621676635,0.019724562
1621676636,0.019724566
1621676637,0.019724571
1621676638,0.019724979
1621676639,0.019724983
1621676640,0.019725076
1621676641,0.01972512
1621676642,0.019725124
1621676643,0.019725311
1621676644,0.019725272
1621676645,0.019725187
1621676646,0.019725192
1621676647,0.019725239
1621676648,0.019725462
1621676650,0.019725602
1621676651,0.019725696
1621676652,0.0197257
1621676653,0.019725657
1621676654,0.019725617
1621676655,0.019725619
1621676656,0.019725894
1621676657,0.019725944
1621676658,0.019726037
1621676659,0.019726125
1621676660,0.019726044
1621676661,0.019726089
1621676662,0.0197261
1621676663,0.019726022
1621676664,0.019726287
1621676665,0.019726291
1621676666,0.01972625
1621676667,0.019726165
1621676668,0.019726222
1621676669,0.019726231
1621676670,0.019726278
1621676671,0.019726326
1621676672,0.01972633
1621676673,0.019726513
1621676674,0.019726608
1621676675,0.019726568
1621676676,0.019726703
1621676678,0.019726621
1621676679,0.019726624
1621676680,0.01972698
1621676681,0.019727209
1621676682,0.019727257
1621676683,0.01972726
1621676684,0.019727218
1621676685,0.019727222
1621676686,0.019727492
1621676687,0.019727808
1621676688,0.019727768
1621676689,0.019727728
1621676690,0.019727687
1621676691,0.019727602
1621676692,0.019727609
1621676693,0.019727749
1621676694,0.019727709
1621676695,0.019727626
1621676696,0.019727849
1621676697,0.019727941
1621676698,0.019728208
1621676699,0.019728213
1621676700,0.01972826
1621676701,0.019728176
1621676703,0.019728179
1621676704,0.019728316
1621676705,0.01972837
1621676706,0.019728462
1621676707,0.01972842
1621676708,0.01972847
1621676709,0.019728559
1621676710,0.019728609
1621676711,0.019729009
1621676712,0.019728969
1621676713,0.019729109
1621676714,0.019729197
1621676715,0.0197292
1621676716,0.019729205
1621676717,0.019729262
1621676718,0.019729178
1621676719,0.019729226
1621676720,0.019729185
1621676721,0.019729187
1621676722,0.019729638
1621676723,0.019729774
1621676724,0.019729864
1621676725,0.019729957
1621676726,0.019729874
1621676727,0.019729835
1621676728,0.019730549
1621676730,0.019730509
1621676731,0.019730555
1621676732,0.019730557
1621676733,0.019730518
1621676734,0.019730609
1621676735,0.01973075
1621676736,0.0197308
1621676737,0.01973085
1621676738,0.019730809
1621676739,0.019730986
1621676740,0.019731034
1621676741,0.019731087
1621676742,0.019731051
1621676743,0.019731009
1621676744,0.019731013
1621676745,0.019731104
1621676746,0.019731238
1621676747,0.019731294
1621676748,0.019731389
1621676749,0.019731479
1621676750,0.019731526
1621676751,0.019731487
1621676752,0.019732073
1621676753,0.019732122
1621676754,0.019732039
1621676755,0.019732128
1621676756,0.019732217
1621676758,0.01973218
1621676759,0.019732543
1621676760,0.01973277
1621676761,0.019732776
1621676762,0.019732955
1621676763,0.019732914
1621676764,0.019733008
1621676765,0.019733324
1621676766,0.019733417
1621676767,0.01973342
1621676768,0.019733467
1621676769,0.019733427
1621676770,0.019733473
1621676771,0.019733612
1621676772,0.019733575
1621676773,0.019733576
1621676774,0.019733626
1621676775,0.019733758
1621676776,0.019733949
1621676777,0.019733955
1621676778,0.019734134
1621676779,0.01973405
1621676780,0.019733968
1621676781,0.019733884
1621676782,0.019734248
1621676784,0.019734254
1621676785,0.019734213
1621676786,0.019734218
1621676787,0.019734266
1621676788,0.019734313
1621676789,0.019734494
1621676790,0.019734501
1621676791,0.019734418
1621676792,0.019734423
1621676793,0.019734426
1621676794,0.019734473
1621676795,0.019735053
1621676796,0.019734974
1621676797,0.019735019
1621676798,0.01973498
1621676799,0.01973494
1621676800,0.019734897
1621676801,0.019735479
1621676802,0.019735531
1621676803,0.019735581
1621676804,0.019735582
1621676805,0.019735586
1621676806,0.019735726
1621676807,0.019735735
1621676808,0.019735736
1621676809,0.019735694
1621676810,0.019735698
1621676812,0.019735964
1621676813,0.019736278
1621676814,0.019736462
1621676815,0.019736467
1621676816,0.019736426
1621676817,0.019736429
1621676818,0.019736433
1621676819,0.019736747
1621676820,0.019736842
1621676821,0.019736847
1621676822,0.019736979
1621676823,0.019737071
1621676824,0.01973716
1621676825,0.019737255
1621676826,0.019737352
1621676827,0.0197374
1621676828,0.019737622
1621676829,0.019737586
1621676830,0.019737725
1621676831,0.019737952
1621676832,0.019737957
1621676833,0.019737962
1621676834,0.019737878
1621676835,0.01973801
1621676836,0.019738102
1621676838,0.019738204
1621676839,0.019738207
1621676840,0.019738209
1621676841,0.019738211
1621676842,0.019738257
1621676843,0.019738176
1621676844,0.019738187
1621676845,0.019738497
1621676846,0.019738413
1621676847,0.019738504
1621676848,0.019738722
1621676849,0.019738857
1621676850,0.019738822
1621676851,0.019738826
1621676852,0.01973883
1621676853,0.019738788
1621676854,0.019738793
1621676855,0.019738842
1621676856,0.019739157
1621676857,0.019739166
1621676858,0.019739255
1621676859,0.019739302
1621676860,0.019739395
1621676861,0.019739583
1621676862,0.019739761
1621676863,0.019739763
1621676864,0.019739808
1621676866,0.019739813
1621676867,0.019739902
1621676868,0.019740391
1621676869,0.01974044
1621676870,0.019740399
1621676871,0.019740315
1621676872,0.019740318
1621676873,0.019740365
1621676874,0.019740903
1621676875,0.019740953
1621676876,0.019741086
1621676877,0.019741398
1621676878,0.0197414
1621676879,0.019741404
1621676880,0.019741719
1621676881,0.019741856
1621676882,0.019741862
1621676883,0.019741868
1621676884,0.019741871
1621676885,0.019742186
1621676886,0.019742237
1621676887,0.019742195
1621676888,0.019742112
1621676889,0.019742114
1621676891,0.019742032
1621676892,0.01974213
1621676893,0.019742137
1621676894,0.019742274
1621676895,0.019742234
1621676896,0.019742238
1621676897,0.019742286
1621676898,0.019742603
1621676899,0.019742612
1621676900,0.019742745
1621676901,0.019742705
1621676902,0.019742795
1621676903,0.019742841
1621676904,0.019743286
1621676905,0.019743383
1621676906,0.019743341
1621676907,0.019743477
1621676908,0.019743393
1621676909,0.019743716
1621676910,0.019743941
1621676911,0.019743945
1621676912,0.019743991
1621676913,0.019743952
1621676914,0.019743912
1621676915,0.019744052
1621676917,0.019744278
1621676918,0.019744281
1621676919,0.019744371
1621676920,0.019744373
1621676921,0.019744549
1621676922,0.019744555
1621676923,0.019744656
1621676924,0.019744746
1621676925,0.019744926
1621676926,0.019744928
1621676927,0.019744931
1621676928,0.01974516
1621676929,0.019745471
1621676930,0.019745432
1621676931,0.019745435
1621676932,0.019745396
1621676933,0.019745398
1621676934,0.01974567
1621676935,0.01974568
1621676936,0.019745642
1621676937,0.019745645
1621676938,0.019745603
1621676939,0.01974583
1621676940,0.019745971
1621676941,0.019745931
1621676943,0.019745933
1621676944,0.019746025
1621676945,0.019745983
1621676946,0.019746345
1621676947,0.019746444
1621676948,0.019746448
1621676949,0.019746406
1621676950,0.019746323
1621676951,0.019746326
1621676952,0.019746376
1621676953,0.019746429
1621676954,0.019746389
1621676955,0.019746611
1621676956,0.019746701
1621676957,0.019746659
1621676958,0.019746708
1621676959,0.019747066
1621676960,0.019747071
1621676961,0.019747072
1621676962,0.019746993
1621676963,0.019747129
1621676964,0.019747139
1621676965,0.0197471
1621676966,0.019747102
1621676967,0.019747193
1621676968,0.019747195
1621676969,0.019747155
1621676971,0.019747563
1621676972,0.019747525
1621676973,0.019747835
1621676974,0.019747883
1621676975,0.019748018
1621676976,0.01974798
1621676977,0.019748123
1621676978,0.01974813
1621676979,0.019748045
1621676980,0.019748093
1621676981,0.019748009
1621676982,0.019748054
1621676983,0.019748507
1621676984,0.019748468
1621676985,0.019748473
1621676986,0.019748739
1621676987,0.019748741
1621676988,0.019749146
1621676989,0.019749065
1621676990,0.019748981
1621676991,0.019748897
1621676992,0.019748945
1621676993,0.019748946
1621676994,0.019749089
1621676995,0.019749224
1621676997,0.019749144
1621676998,0.019749233
1621676999,0.019749193
1621677000,0.019749239
1621677001,0.019749602
1621677002,0.019749828
1621677003,0.019749874
1621677004,0.019749834
1621677005,0.019749836
1621677006,0.019749752
1621677007,0.019749934
1621677008,0.019749986
1621677009,0.019750031
1621677010,0.019750033
1621677011,0.019750079
1621677012,0.019749995
1621677013,0.019750132
1621677014,0.019750099
1621677015,0.019750145
1621677016,0.019750233
1621677017,0.019750412
1621677018,0.019750464
1621677019,0.01975047
1621677020,0.019750559
1621677022,0.019750606
1621677023,0.019750566
1621677024,0.01975057
1621677025,0.019751012
1621677026,0.019750933
1621677027,0.019750893
1621677028,0.019750808
1621677029,0.019750725
1621677030,0.019750641
1621677031,0.019750824
1621677032,0.019750878
1621677033,0.019751145
1621677034,0.019751061
1621677035,0.019751021
1621677036,0.019750981
1621677037,0.019751032
1621677038,0.019751088
1621677039,0.019751136
1621677040,0.019751185
1621677041,0.019751146
1621677042,0.019751146
1621677043,0.019751601
1621677044,0.019751559
1621677045,0.019751476
1621677046,0.019751478
1621677047,0.019751441
1621677049,0.019751672
1621677050,0.019752029
1621677051,0.019751947
1621677052,0.019751862
1621677053,0.01975182
1621677054,0.01975178
1621677055,0.019751871
1621677056,0.019752189
1621677057,0.01975215
1621677058,0.019752153
1621677059,0.019752243
1621677060,0.019752334
1621677061,0.019752423
1621677062,0.01975252
1621677063,0.019752568
1621677064,0.019752573
1621677065,0.019752751
1621677066,0.019752928
1621677067,0.019753202
1621677068,0.019753165
1621677069,0.019753126
1621677070,0.01975304
1621677071,0.019753042
1621677072,0.019753045
1621677074,0.019753186
1621677075,0.019753236
1621677076,0.019753283
1621677077,0.019753289
1621677078,0.019753204
1621677079,0.019753251
1621677080,0.019753872
1621677081,0.019753965
1621677082,0.019754014
1621677083,0.019754018
1621677084,0.019754062
1621677085,0.019753978
1621677086,0.019754162
1621677087,0.019754166
1621677088,0.019754169
1621677089,0.019754087
1621677090,0.019754001
1621677091,0.019753918
1621677092,0.019754101
1621677093,0.019754111
1621677094,0.019754116
1621677095,0.019754383
1621677096,0.019754344
1621677097,0.019754481
1621677098,0.019754489
1621677099,0.019754403
1621677101,0.019754452
1621677102,0.019754456
1621677103,0.019754458
1621677104,0.019754819
1621677105,0.019754739
1621677106,0.019754745
1621677107,0.019754659
1621677108,0.019754663
1621677109,0.019754667
1621677110,0.019754629
1621677111,0.019754903
1621677112,0.019754905
1621677113,0.019754864
1621677114,0.019754867
1621677115,0.019754871
1621677116,0.019755183
1621677117,0.019755194
1621677118,0.019755326
1621677119,0.019755247
1621677120,0.019755384
1621677121,0.019755613
1621677122,0.019755751
1621677123,0.019755754
1621677124,0.019755712
1621677125,0.019755629
1621677126,0.019755676
1621677128,0.019756078
1621677129,0.019756131
1621677130,0.019756263
1621677131,0.019756267
1621677132,0.019756315
1621677133,0.019756361
1621677134,0.019756543
1621677135,0.019756638
1621677136,0.019756642
1621677137,0.019756731
1621677138,0.019756777
1621677139,0.019756739
1621677140,0.019756874
1621677141,0.019756928
1621677142,0.019757107
1621677143,0.019757284
1621677144,0.019757418
1621677145,0.019757419
1621677146,0.019758175
1621677147,0.019758224
1621677148,0.019758229
1621677149,0.019758145
1621677150,0.019758191
1621677151,0.019758239
1621677152,0.01975838
1621677154,0.019758384
1621677155,0.019758428
1621677156,0.019758432
1621677157,0.01975839
1621677158,0.019758396
1621677159,0.019758756
1621677160,0.019758804
1621677161,0.019758764
1621677162,0.019758682
1621677163,0.019758684
1621677164,0.019758689
1621677165,0.019758918
1621677166,0.019758968
1621677167,0.019758973
1621677168,0.019758932
1621677169,0.019758979
1621677170,0.019758937
1621677171,0.019759469
1621677172,0.019759433
1621677173,0.019759436
1621677174,0.019759703
1621677175,0.019759748
1621677176,0.019759892
1621677177,0.019759986
1621677178,0.019760075
1621677180,0.019760036
1621677181,0.019760173
1621677182,0.019760176
1621677183,0.019760449
1621677184,0.019760498
1621677185,0.019760543
1621677186,0.019760458
1621677187,0.019760547
1621677188,0.019760638
1621677189,0.019760605
1621677190,0.019760569
1621677191,0.01976075
1621677192,0.019760709
1621677193,0.019760712
1621677194,0.019760761
1621677195,0.01976095
1621677196,0.019760955
1621677197,0.019761088
1621677198,0.019760965
1621677199,0.019761141
1621677200,0.019761198
1621677201,0.019761291
1621677202,0.019761382
1621677203,0.019761345
1621677204,0.019761348
1621677205,0.019761393
1621677207,0.019761577
1621677208,0.019761762
1621677209,0.019761895
1621677210,0.019762115
1621677211,0.019762162
1621677212,0.019762207
1621677213,0.019762563
1621677214,0.01976266
1621677215,0.019762578
1621677216,0.019762493
1621677217,0.019762541
1621677218,0.019762543
1621677219,0.019762636
1621677220,0.019762823
1621677221,0.019762782
1621677222,0.019762871
1621677223,0.019762745
1621677224,0.019762926
1621677225,0.019763066
1621677226,0.019762983
1621677227,0.019762987
1621677228,0.019762907
1621677229,0.019762954
1621677231,0.019763046
1621677232,0.019763102
1621677233,0.019763148
1621677234,0.019763153
1621677235,0.0197632
1621677236,0.019763203
1621677237,0.019763296
1621677238,0.019763308
1621677239,0.019763356
1621677240,0.019763404
1621677241,0.019763801
1621677242,0.01976372
1621677243,0.019763856
1621677244,0.019764131
1621677245,0.019764351
1621677246,0.0197644
1621677247,0.019764358
1621677248,0.019764578
1621677249,0.019764809
1621677250,0.019764813
1621677251,0.019764728
1621677252,0.019764776
1621677253,0.019764735
1621677254,0.019764696
1621677255,0.019764834
1621677256,0.019765015
1621677258,0.019764931
1621677259,0.019765022
1621677260,0.01976511
1621677261,0.019765115
1621677262,0.019765255
1621677263,0.019765221
1621677264,0.019765308
1621677265,0.019765313
1621677266,0.019765314
1621677267,0.019765403
1621677268,0.01976559
1621677269,0.019765595
1621677270,0.019765514
1621677271,0.019765516
1621677272,0.019765519
1621677273,0.019765829
1621677274,0.019766014
1621677275,0.019766063
1621677276,0.01976598
1621677277,0.019766029
1621677278,0.019765987
1621677279,0.01976626
1621677280,0.019766394
1621677281,0.01976631
1621677282,0.019766314
1621677283,0.019766273
1621677285,0.019766363
1621677286,0.019766725
1621677287,0.019766688
1621677288,0.019766734
1621677289,0.019766823
1621677290,0.01976709
1621677291,0.019767093
1621677292,0.019767193
1621677293,0.019767196
1621677294,0.01976711
1621677295,0.019767112
1621677296,0.019767028
1621677297,0.019766988
1621677298,0.019767264
1621677299,0.019767228
1621677300,0.019767318
1621677301,0.019767277
1621677302,0.019767194
1621677303,0.019767456
1621677304,0.01976735
1621677305,0.019767529
1621677306,0.019767575
1621677307,0.019767579
1621677308,0.019767583
1621677309,0.019767806
1621677310,0.019767897
1621677312,0.019767901
1621677313,0.019767819
1621677314,0.019767733
1621677315,0.019767735
1621677316,0.019767964
1621677317,0.019768016
1621677318,0.019768018
1621677319,0.019768063
1621677320,0.019768153
1621677321,0.019768116
1621677322,0.019768478
1621677323,0.019768528
1621677324,0.019768531
1621677325,0.01976862
1621677326,0.019768666
1621677327,0.019768841
1621677328,0.019768941
1621677329,0.01976899
1621677330,0.019768952
1621677331,0.019768954
1621677332,0.019768869
1621677333,0.019769053
1621677334,0.019769105
1621677335,0.019769065
1621677336,0.01976898
1621677337,0.019769111
1621677339,0.019769159
1621677340,0.019769209
1621677341,0.019769215
1621677342,0.019769391
1621677343,0.019769393
1621677344,0.019769394
1621677345,0.019769398
1621677346,0.019769583
1621677347,0.019769591
1621677348,0.01976968
1621677349,0.019769726
1621677350,0.019769774
1621677351,0.019769864
1621677352,0.019770135
1621677353,0.019770318
1621677354,0.01977032
1621677355,0.019770631
1621677356,0.019770506
1621677357,0.019770512
1621677358,0.019770655
1621677359,0.019770702
1621677360,0.019770924
1621677361,0.019771018
1621677362,0.01977102
1621677363,0.019771156
1621677365,0.019771513
1621677366,0.019771475
1621677367,0.019771607
1621677368,0.019771571
1621677369,0.019771617
1621677370,0.019771795
1621677371,0.019772157
1621677372,0.019772335
1621677373,0.019772339
1621677374,0.019772385
1621677375,0.019772476
1621677376,0.019772393
1621677377,0.019772577
1621677378,0.019772669
1621677379,0.019772628
1621677380,0.019772672
1621677381,0.019772676
1621677382,0.019772809
1621677383,0.019773214
1621677384,0.019773348
1621677385,0.019773307
1621677386,0.019773226
1621677387,0.019773401
1621677388,0.019773979
1621677389,0.019774027
1621677391,0.019774031
1621677392,0.019773946
1621677393,0.019773949
1621677394,0.01977408
1621677395,0.019774442
1621677396,0.019774535
1621677397,0.01977445
1621677398,0.019774454
1621677399,0.019774368
1621677400,0.019774285
1621677401,0.019774693
1621677402,0.019774654
1621677403,0.019774658
1621677404,0.01977466
1621677405,0.01977462
1621677406,0.019774929
1621677407,0.019775114
1621677408,0.019775253
1621677409,0.019775214
1621677410,0.019775221
1621677411,0.019775182
1621677412,0.019775321
1621677413,0.019775331
1621677414,0.01977529
1621677415,0.019775337
1621677416,0.019775295
1621677417,0.019775299
1621677419,0.019775481
1621677420,0.019775573
1621677421,0.019775578
1621677422,0.019775801
1621677423,0.019775803
1621677424,0.019775762
1621677425,0.019776082
1621677426,0.019776177
1621677427,0.019776222
1621677428,0.01977614
1621677429,0.019776056
1621677430,0.019776234
1621677431,0.01977659
1621677432,0.019776642
1621677433,0.019776558
1621677434,0.019776518
1621677435,0.019776476
1621677436,0.019776524
1621677437,0.019776799
1621677438,0.01977676
1621677439,0.019776806
1621677440,0.019776721
1621677441,0.019776682
1621677442,0.019776692
1621677443,0.019776875
1621677444,0.019776921
1621677446,0.01977688
1621677447,0.019776927
1621677448,0.019776931
1621677449,0.019777421
1621677450,0.019777563
1621677451,0.019777654
1621677452,0.019777659
1621677453,0.019777661
1621677454,0.019777579
1621677455,0.019777936
1621677456,0.019778162
1621677457,0.019778211
1621677458,0.019778256
1621677459,0.01977826
1621677460,0.019778262
1621677461,0.019778532
1621677462,0.019778803
1621677463,0.019778721
1621677464,0.019778641
1621677465,0.0197786
1621677466,0.019778785
1621677467,0.019778836
1621677468,0.019778796
1621677469,0.0197788
1621677470,0.019778807
1621677472,0.019778941
1621677473,0.01977952
1621677474,0.019779615
1621677475,0.019779574
1621677476,0.019779534
1621677477,0.019779583
1621677478,0.019779628
1621677479,0.0197799
1621677480,0.019780043
1621677481,0.019780222
1621677482,0.019780139
1621677483,0.019780142
1621677484,0.019780145
1621677485,0.019780241
1621677486,0.019780424
1621677487,0.019780513
1621677488,0.019780475
1621677489,0.019780744
1621677490,0.019780879
1621677491,0.019781242
1621677492,0.019781292
1621677493,0.019781251
1621677494,0.019781255
1621677496,0.019781213
1621677497,0.019781303
1621677498,0.019781357
1621677499,0.019781408
1621677500,0.019781454
1621677501,0.019781544
1621677502,0.019781462
1621677503,0.019781377
1621677504,0.019781565
1621677505,0.019781568
1621677506,0.019781528
1621677507,0.019781708
1621677508,0.019781624
1621677509,0.019781542
1621677510,0.019781946
1621677511,0.019781951
1621677512,0.019781914
1621677513,0.019782007
1621677514,0.019782054
1621677515,0.019782243
1621677516,0.019782293
1621677517,0.019782209
1621677518,0.019782127
1621677519,0.019782085
1621677520,0.019782045
1621677521,0.019782362
1621677523,0.019782368
1621677524,0.019782591
1621677525,0.019782592
1621677526,0.019782552
1621677527,0.01978251
1621677528,0.019782696
1621677529,0.019782745
1621677530,0.019782748
1621677531,0.019782709
1621677532,0.019782712
1621677533,0.019782671
1621677534,0.019782813
1621677535,0.019782774
1621677536,0.019782952
1621677537,0.019782911
1621677538,0.019782826
1621677539,0.01978279
1621677540,0.019783402
1621677541,0.019783289
1621677542,0.019783291
1621677543,0.01978334
1621677544,0.019783343
1621677545,0.019783571
1621677546,0.019783707
1621677547,0.019783625
1621677549,0.019783543
1621677550,0.019783588
1621677551,0.019783637
1621677552,0.019783864
1621677553,0.019784047
1621677554,0.019784094
1621677555,0.019784142
1621677556,0.019784274
1621677557,0.019784586
1621677558,0.019784766
1621677559,0.019784776
1621677560,0.019784779
1621677561,0.019784914
1621677562,0.019785047
1621677563,0.019785266
1621677564,0.01978549
1621677565,0.019785673
1621677566,0.019785676
1621677567,0.019785766
1621677568,0.019785645
1621677569,0.019785695
1621677570,0.019785795
1621677571,0.019785799
1621677572,0.019785757
1621677573,0.01978598
1621677574,0.019786025
1621677576,0.019786075
1621677577,0.019786171
1621677578,0.019786133
1621677579,0.019786047
1621677580,0.019786007
1621677581,0.019785967
1621677582,0.019786016
1621677583,0.019786372
1621677584,0.01978642
1621677585,0.019786381
1621677586,0.019786341
1621677587,0.019786386
1621677588,0.019786524
1621677589,0.019786839
1621677590,0.019786841
1621677591,0.01978715
1621677592,0.019787067
1621677593,0.019787112
1621677594,0.019787258
1621677595,0.019787306
1621677596,0.019787353
1621677597,0.01978727
1621677598,0.019787229
1621677599,0.01978719
1621677600,0.01978742
1621677602,0.019787382
1621677603,0.019787297
1621677604,0.0197873
1621677605,0.01978726
1621677606,0.01978735
1621677607,0.019787669
1621677608,0.019787937
1621677609,0.019787897
1621677610,0.019787898
1621677611,0.019787857
1621677612,0.019787816
1621677613,0.019788481
1621677614,0.019788531
1621677615,0.019788491
1621677616,0.019788492
1621677617,0.019788496
1621677618,0.019788455
1621677619,0.019788641
1621677620,0.019788777
1621677621,0.019788825
1621677622,0.019788827
1621677623,0.019788786
1621677624,0.019789193
1621677625,0.019789199
1621677626,0.019789161
1621677627,0.01978912
1621677628,0.019789125
1621677630,0.019789172
1621677631,0.019789272
1621677632,0.019789493
1621677633,0.019789453
1621677634,0.019789454
1621677635,0.019789416
1621677636,0.01978955
1621677637,0.019789907
1621677638,0.019789959
1621677639,0.019790135
1621677640,0.019790094
1621677641,0.019790053
1621677642,0.019790145
1621677643,0.019790548
1621677644,0.019790729
1621677645,0.019790862
1621677646,0.019790866
1621677647,0.019791001
1621677648,0.01979114
1621677649,0.019791324
1621677650,0.019791328
1621677651,0.019791288
1621677652,0.019791246
1621677653,0.019791336
1621677654,0.019791563
1621677656,0.019791569
1621677657,0.019791572
1621677658,0.019791531
1621677659,0.019791756
1621677660,0.019791714
1621677661,0.019791899
1621677662,0.019791947
1621677663,0.01979195
1621677664,0.019791996
1621677665,0.019791953
1621677666,0.019791956
1621677667,0.019791965
1621677668,0.019791973
1621677669,0.019791978
1621677670,0.019792023
1621677671,0.019792027
1621677672,0.019791988
1621677673,0.019792212
1621677674,0.019792524
1621677675,0.019792835
1621677676,0.019792798
1621677677,0.019792799
1621677678,0.01979285
